category_id,listing_type_id,listing_type_fee
MLM179642,gold_special,0.15
MLM187197,gold_pro,0.165
MLM187197,gold_special,0.12
MLM430638,gold_pro,0.145
MLM430638,gold_special,0.1
MLM429671,gold_pro,0.195
MLM429671,gold_special,0.15
MLM2297,gold_pro,0.195
MLM2297,gold_special,0.15
MLM189852,gold_pro,0.195
MLM189852,gold_special,0.15
MLM191266,gold_pro,0.145
MLM191266,gold_special,0.1
MLM35869,gold_pro,0.195
MLM35869,gold_special,0.15
MLM1383,gold_pro,0.195
MLM1383,gold_special,0.15
MLM80471,gold_pro,0.145
MLM80471,gold_special,0.1
MLM182464,gold_pro,0.165
MLM182464,gold_special,0.12
MLM193827,gold_pro,0.145
MLM193827,gold_special,0.1
MLM189983,gold_pro,0.165
MLM189983,gold_special,0.12
MLM182458,gold_pro,0.145
MLM182458,gold_special,0.1
MLM187662,gold_pro,0.145
MLM187662,gold_special,0.1
MLM127825,gold_pro,0.145
MLM127825,gold_special,0.1
MLM191243,gold_pro,0.145
MLM191243,gold_special,0.1
MLM190049,gold_pro,0.145
MLM190049,gold_special,0.1
MLM190043,gold_pro,0.165
MLM190043,gold_special,0.12
MLM127824,gold_pro,0.145
MLM127824,gold_special,0.1
MLM127875,gold_pro,0.145
MLM127875,gold_special,0.1
MLM190970,gold_pro,0.165
MLM190970,gold_special,0.12
MLM80475,gold_pro,0.145
MLM80475,gold_special,0.1
MLM417759,gold_pro,0.195
MLM417759,gold_special,0.15
MLM455455,gold_pro,0.195
MLM455455,gold_special,0.15
MLM171485,gold_pro,0.175
MLM171485,gold_special,0.13
MLM167545,gold_pro,0.195
MLM167545,gold_special,0.15
MLM163078,gold_pro,0.165
MLM163078,gold_special,0.12
MLM455268,gold_pro,0.195
MLM455268,gold_special,0.15
MLM190808,gold_pro,0.195
MLM190808,gold_special,0.15
MLM189911,gold_pro,0.195
MLM189911,gold_special,0.15
MLM120070,gold_pro,0.195
MLM120070,gold_special,0.15
MLM191205,gold_pro,0.195
MLM191205,gold_special,0.15
MLM191162,gold_pro,0.195
MLM191162,gold_special,0.15
MLM120088,gold_pro,0.195
MLM120088,gold_special,0.15
MLM439531,gold_pro,0.195
MLM439531,gold_special,0.15
MLM116386,gold_pro,0.195
MLM116386,gold_special,0.15
MLM433350,gold_pro,0.195
MLM433350,gold_special,0.15
MLM189683,gold_pro,0.165
MLM189683,gold_special,0.12
MLM432045,gold_pro,0.195
MLM432045,gold_special,0.15
MLM163964,gold_pro,0.175
MLM163964,gold_special,0.13
MLM168230,gold_pro,0.195
MLM168230,gold_special,0.15
MLM430286,gold_pro,0.195
MLM430286,gold_special,0.15
MLM174897,gold_pro,0.175
MLM174897,gold_special,0.13
MLM431075,gold_pro,0.165
MLM431075,gold_special,0.12
MLM158095,gold_pro,0.175
MLM158095,gold_special,0.13
MLM189743,gold_pro,0.145
MLM189743,gold_special,0.1
MLM437611,gold_pro,0.195
MLM437611,gold_special,0.15
MLM454734,gold_pro,0.195
MLM454734,gold_special,0.15
MLM455863,gold_pro,0.145
MLM455863,gold_special,0.1
MLM435229,gold_pro,0.145
MLM435229,gold_special,0.1
MLM435188,gold_pro,0.145
MLM435188,gold_special,0.1
MLM431448,gold_pro,0.165
MLM431448,gold_special,0.12
MLM435230,gold_pro,0.195
MLM435230,gold_special,0.15
MLM191056,gold_pro,0.195
MLM191056,gold_special,0.15
MLM52985,gold_pro,0.195
MLM52985,gold_special,0.15
MLM189448,gold_pro,0.195
MLM189448,gold_special,0.15
MLM437513,gold_pro,0.195
MLM437513,gold_special,0.15
MLM48259,gold_pro,0.195
MLM48259,gold_special,0.15
MLM433010,gold_pro,0.195
MLM433010,gold_special,0.15
MLM433712,gold_pro,0.195
MLM433712,gold_special,0.15
MLM48302,gold_pro,0.195
MLM48302,gold_special,0.15
MLM72096,gold_pro,0.195
MLM72096,gold_special,0.15
MLM432963,gold_pro,0.195
MLM432963,gold_special,0.15
MLM190857,gold_pro,0.195
MLM190857,gold_special,0.15
MLM178291,gold_pro,0.195
MLM178291,gold_special,0.15
MLM14765,gold_pro,0.195
MLM14765,gold_special,0.15
MLM432858,gold_pro,0.195
MLM432858,gold_special,0.15
MLM190057,gold_pro,0.195
MLM190057,gold_special,0.15
MLM414238,gold_pro,0.195
MLM414238,gold_special,0.15
MLM189385,gold_pro,0.195
MLM189385,gold_special,0.15
MLM191304,gold_pro,0.195
MLM191304,gold_special,0.15
MLM190758,gold_pro,0.195
MLM190758,gold_special,0.15
MLM178280,gold_pro,0.195
MLM178280,gold_special,0.15
MLM421383,gold_pro,0.195
MLM421383,gold_special,0.15
MLM417959,gold_pro,0.195
MLM417959,gold_special,0.15
MLM411157,gold_pro,0.195
MLM411157,gold_special,0.15
MLM178273,gold_pro,0.195
MLM178273,gold_special,0.15
MLM190784,gold_pro,0.185
MLM190784,gold_special,0.14
MLM5504,gold_pro,0.195
MLM5504,gold_special,0.15
MLM412007,gold_pro,0.195
MLM412007,gold_special,0.15
MLM432859,gold_pro,0.195
MLM432859,gold_special,0.15
MLM455687,gold_pro,0.195
MLM455687,gold_special,0.15
MLM194178,gold_pro,0.195
MLM194178,gold_special,0.15
MLM194401,gold_pro,0.195
MLM194401,gold_special,0.15
MLM414385,gold_pro,0.195
MLM414385,gold_special,0.15
MLM126122,gold_pro,0.195
MLM126122,gold_special,0.15
MLM454755,gold_pro,0.195
MLM454755,gold_special,0.15
MLM432861,gold_pro,0.195
MLM432861,gold_special,0.15
MLM432097,gold_pro,0.195
MLM432097,gold_special,0.15
MLM433604,gold_pro,0.195
MLM433604,gold_special,0.15
MLM191150,gold_pro,0.195
MLM191150,gold_special,0.15
MLM429627,gold_pro,0.165
MLM429627,gold_special,0.12
MLM190835,gold_pro,0.145
MLM190835,gold_special,0.1
MLM178282,gold_pro,0.195
MLM178282,gold_special,0.15
MLM438634,gold_pro,0.195
MLM438634,gold_special,0.15
MLM194539,gold_pro,0.195
MLM194539,gold_special,0.15
MLM187743,gold_pro,0.185
MLM187743,gold_special,0.14
MLM430381,gold_pro,0.175
MLM430381,gold_special,0.13
MLM438350,gold_pro,0.165
MLM438350,gold_special,0.12
MLM2105,gold_pro,0.165
MLM2105,gold_special,0.12
MLM7744,gold_pro,0.195
MLM7744,gold_special,0.15
MLM194646,gold_pro,0.195
MLM194646,gold_special,0.15
MLM193737,gold_pro,0.195
MLM193737,gold_special,0.15
MLM194385,gold_pro,0.195
MLM194385,gold_special,0.15
MLM39990,gold_pro,0.195
MLM39990,gold_special,0.15
MLM434398,gold_pro,0.195
MLM434398,gold_special,0.15
MLM363814,gold_pro,0.165
MLM363814,gold_special,0.12
MLM70298,gold_pro,0.145
MLM70298,gold_special,0.1
MLM162215,gold_pro,0.175
MLM162215,gold_special,0.13
MLM431276,gold_pro,0.195
MLM431276,gold_special,0.15
MLM182239,gold_pro,0.195
MLM182239,gold_special,0.15
MLM189885,gold_pro,0.195
MLM189885,gold_special,0.15
MLM1347,gold_pro,0.195
MLM1347,gold_special,0.15
MLM168676,gold_pro,0.195
MLM168676,gold_special,0.15
MLM412681,gold_pro,0.165
MLM412681,gold_special,0.12
MLM194389,gold_pro,0.185
MLM194389,gold_special,0.14
MLM191629,gold_pro,0.195
MLM191629,gold_special,0.15
MLM1083,gold_pro,0.195
MLM1083,gold_special,0.15
MLM432581,gold_pro,0.165
MLM432581,gold_special,0.12
MLM171475,gold_pro,0.175
MLM171475,gold_special,0.13
MLM189751,gold_pro,0.175
MLM189751,gold_special,0.13
MLM430661,gold_pro,0.195
MLM430661,gold_special,0.15
MLM429681,gold_pro,0.195
MLM429681,gold_special,0.15
MLM92157,gold_pro,0.165
MLM92157,gold_special,0.12
MLM417844,gold_pro,0.195
MLM417844,gold_special,0.15
MLM194105,gold_pro,0.195
MLM194105,gold_special,0.15
MLM131929,gold_pro,0.195
MLM131929,gold_special,0.15
MLM189780,gold_pro,0.195
MLM189780,gold_special,0.15
MLM438161,gold_pro,0.195
MLM438161,gold_special,0.15
MLM455945,gold_pro,0.195
MLM455945,gold_special,0.15
MLM188621,gold_pro,0.195
MLM188621,gold_special,0.15
MLM194648,gold_pro,0.195
MLM194648,gold_special,0.15
MLM455282,gold_pro,0.165
MLM455282,gold_special,0.12
MLM437335,gold_pro,0.195
MLM437335,gold_special,0.15
MLM436153,gold_pro,0.195
MLM436153,gold_special,0.15
MLM438544,gold_pro,0.195
MLM438544,gold_special,0.15
MLM438175,gold_pro,0.195
MLM438175,gold_special,0.15
MLM8968,gold_pro,0.195
MLM8968,gold_special,0.15
MLM193774,gold_pro,0.195
MLM193774,gold_special,0.15
MLM455963,gold_pro,0.175
MLM455963,gold_special,0.13
MLM455053,gold_pro,0.195
MLM455053,gold_special,0.15
MLM401802,gold_pro,0.195
MLM401802,gold_special,0.15
MLM456343,gold_pro,0.195
MLM456343,gold_special,0.15
MLM455137,gold_pro,0.195
MLM455137,gold_special,0.15
MLM436297,gold_pro,0.195
MLM436297,gold_special,0.15
MLM191656,gold_pro,0.195
MLM191656,gold_special,0.15
MLM149326,gold_pro,0.145
MLM149326,gold_special,0.1
MLM432030,gold_pro,0.145
MLM432030,gold_special,0.1
MLM430683,gold_pro,0.175
MLM430683,gold_special,0.13
MLM455087,gold_pro,0.195
MLM455087,gold_special,0.15
MLM436274,gold_pro,0.195
MLM436274,gold_special,0.15
MLM433583,gold_pro,0.195
MLM433583,gold_special,0.15
MLM187206,gold_pro,0.175
MLM187206,gold_special,0.13
MLM45923,gold_pro,0.175
MLM45923,gold_special,0.13
MLM191895,gold_pro,0.195
MLM191895,gold_special,0.15
MLM7237,gold_pro,0.145
MLM7237,gold_special,0.1
MLM432852,gold_pro,0.145
MLM432852,gold_special,0.1
MLM430335,gold_pro,0.145
MLM430335,gold_special,0.1
MLM188963,gold_pro,0.195
MLM188963,gold_special,0.15
MLM188682,gold_pro,0.145
MLM188682,gold_special,0.1
MLM432734,gold_pro,0.145
MLM432734,gold_special,0.1
MLM190980,gold_pro,0.195
MLM190980,gold_special,0.15
MLM189602,gold_pro,0.145
MLM189602,gold_special,0.1
MLM405117,gold_pro,0.145
MLM405117,gold_special,0.1
MLM419517,gold_pro,0.145
MLM419517,gold_special,0.1
MLM435206,gold_pro,0.145
MLM435206,gold_special,0.1
MLM435186,gold_pro,0.145
MLM435186,gold_special,0.1
MLM69656,gold_pro,0.195
MLM69656,gold_special,0.15
MLM187642,gold_pro,0.165
MLM187642,gold_special,0.12
MLM422401,gold_pro,0.145
MLM422401,gold_special,0.1
MLM435181,gold_pro,0.145
MLM435181,gold_special,0.1
MLM420024,gold_pro,0.195
MLM420024,gold_special,0.15
MLM439645,gold_pro,0.195
MLM439645,gold_special,0.15
MLM431767,gold_pro,0.165
MLM431767,gold_special,0.12
MLM409092,gold_pro,0.195
MLM409092,gold_special,0.15
MLM456021,gold_pro,0.165
MLM456021,gold_special,0.12
MLM455555,gold_pro,0.195
MLM455555,gold_special,0.15
MLM189844,gold_pro,0.195
MLM189844,gold_special,0.15
MLM436435,gold_pro,0.185
MLM436435,gold_special,0.14
MLM130216,gold_pro,0.195
MLM130216,gold_special,0.15
MLM431128,gold_pro,0.175
MLM431128,gold_special,0.13
MLM165446,gold_pro,0.175
MLM165446,gold_special,0.13
MLM187267,gold_pro,0.175
MLM187267,gold_special,0.13
MLM163935,gold_pro,0.175
MLM163935,gold_special,0.13
MLM420063,gold_pro,0.195
MLM420063,gold_special,0.15
MLM160919,gold_pro,0.175
MLM160919,gold_special,0.13
MLM431018,gold_pro,0.165
MLM431018,gold_special,0.12
MLM187660,gold_pro,0.175
MLM187660,gold_special,0.13
MLM434748,gold_pro,0.175
MLM434748,gold_special,0.13
MLM429606,gold_pro,0.195
MLM429606,gold_special,0.15
MLM448310,gold_pro,0.175
MLM448310,gold_special,0.13
MLM422197,gold_pro,0.195
MLM422197,gold_special,0.15
MLM71792,gold_pro,0.195
MLM71792,gold_special,0.15
MLM193324,gold_pro,0.195
MLM193324,gold_special,0.15
MLM193197,gold_pro,0.195
MLM193197,gold_special,0.15
MLM180526,gold_pro,0.175
MLM180526,gold_special,0.13
MLM190778,gold_pro,0.195
MLM190778,gold_special,0.15
MLM126281,gold_pro,0.195
MLM126281,gold_special,0.15
MLM69731,gold_pro,0.195
MLM69731,gold_special,0.15
MLM191681,gold_pro,0.195
MLM191681,gold_special,0.15
MLM120034,gold_pro,0.195
MLM120034,gold_special,0.15
MLM432260,gold_pro,0.195
MLM432260,gold_special,0.15
MLM388188,gold_pro,0.195
MLM388188,gold_special,0.15
MLM431196,gold_pro,0.195
MLM431196,gold_special,0.15
MLM102052,gold_pro,0.195
MLM102052,gold_special,0.15
MLM1737,gold_pro,0.145
MLM1737,gold_special,0.1
MLM437814,gold_pro,0.145
MLM437814,gold_special,0.1
MLM416679,gold_pro,0.145
MLM416679,gold_special,0.1
MLM5005,gold_pro,0.195
MLM5005,gold_special,0.15
MLM191596,gold_pro,0.145
MLM191596,gold_special,0.1
MLM455928,gold_pro,0.195
MLM455928,gold_special,0.15
MLM126300,gold_pro,0.195
MLM126300,gold_special,0.15
MLM191664,gold_pro,0.195
MLM191664,gold_special,0.15
MLM455707,gold_pro,0.195
MLM455707,gold_special,0.15
MLM82895,gold_pro,0.195
MLM82895,gold_special,0.15
MLM61432,gold_pro,0.195
MLM61432,gold_special,0.15
MLM421360,gold_pro,0.195
MLM421360,gold_special,0.15
MLM189318,gold_pro,0.195
MLM189318,gold_special,0.15
MLM7946,gold_pro,0.195
MLM7946,gold_special,0.15
MLM81166,gold_pro,0.195
MLM81166,gold_special,0.15
MLM420017,gold_pro,0.145
MLM420017,gold_special,0.1
MLM2294,gold_pro,0.195
MLM2294,gold_special,0.15
MLM191733,gold_pro,0.195
MLM191733,gold_special,0.15
MLM191781,gold_pro,0.145
MLM191781,gold_special,0.1
MLM431486,gold_pro,0.195
MLM431486,gold_special,0.15
MLM16552,gold_pro,0.145
MLM16552,gold_special,0.1
MLM454752,gold_pro,0.145
MLM454752,gold_special,0.1
MLM191903,gold_pro,0.165
MLM191903,gold_special,0.12
MLM187731,gold_pro,0.165
MLM187731,gold_special,0.12
MLM438033,gold_pro,0.165
MLM438033,gold_special,0.12
MLM189533,gold_pro,0.165
MLM189533,gold_special,0.12
MLM439738,gold_pro,0.165
MLM439738,gold_special,0.12
MLM167966,gold_pro,0.175
MLM167966,gold_special,0.13
MLM194365,gold_pro,0.155
MLM194365,gold_special,0.11
MLM194512,gold_pro,0.195
MLM194512,gold_special,0.15
MLM156017,gold_pro,0.195
MLM156017,gold_special,0.15
MLM69761,gold_pro,0.195
MLM69761,gold_special,0.15
MLM190907,gold_pro,0.165
MLM190907,gold_special,0.12
MLM454694,gold_pro,0.195
MLM454694,gold_special,0.15
MLM187118,gold_pro,0.195
MLM187118,gold_special,0.15
MLM422162,gold_pro,0.195
MLM422162,gold_special,0.15
MLM190932,gold_pro,0.195
MLM190932,gold_special,0.15
MLM438018,gold_pro,0.195
MLM438018,gold_special,0.15
MLM433746,gold_pro,0.145
MLM433746,gold_special,0.1
MLM429108,gold_pro,0.195
MLM429108,gold_special,0.15
MLM429130,gold_pro,0.195
MLM429130,gold_special,0.15
MLM412765,gold_pro,0.165
MLM412765,gold_special,0.12
MLM189463,gold_pro,0.195
MLM189463,gold_special,0.15
MLM188295,gold_pro,0.195
MLM188295,gold_special,0.15
MLM434825,gold_pro,0.195
MLM434825,gold_special,0.15
MLM8009,gold_pro,0.195
MLM8009,gold_special,0.15
MLM86755,gold_pro,0.195
MLM86755,gold_special,0.15
MLM131440,gold_pro,0.195
MLM131440,gold_special,0.15
MLM438011,gold_pro,0.165
MLM438011,gold_special,0.12
MLM432538,gold_pro,0.175
MLM432538,gold_special,0.13
MLM172376,gold_pro,0.165
MLM172376,gold_special,0.12
MLM455859,gold_pro,0.195
MLM455859,gold_special,0.15
MLM189025,gold_pro,0.195
MLM189025,gold_special,0.15
MLM437878,gold_pro,0.195
MLM437878,gold_special,0.15
MLM194654,gold_pro,0.145
MLM194654,gold_special,0.1
MLM18186,gold_pro,0.195
MLM18186,gold_special,0.15
MLM421347,gold_pro,0.165
MLM421347,gold_special,0.12
MLM189916,gold_pro,0.165
MLM189916,gold_special,0.12
MLM436375,gold_pro,0.195
MLM436375,gold_special,0.15
MLM187744,gold_pro,0.165
MLM187744,gold_special,0.12
MLM190785,gold_pro,0.165
MLM190785,gold_special,0.12
MLM187646,gold_pro,0.195
MLM187646,gold_special,0.15
MLM430559,gold_pro,0.165
MLM430559,gold_special,0.12
MLM2899,gold_pro,0.195
MLM2899,gold_special,0.15
MLM179928,gold_pro,0.195
MLM179928,gold_special,0.15
MLM432163,gold_pro,0.165
MLM432163,gold_special,0.12
MLM191701,gold_pro,0.145
MLM191701,gold_special,0.1
MLM437871,gold_pro,0.145
MLM437871,gold_special,0.1
MLM455240,gold_pro,0.195
MLM455240,gold_special,0.15
MLM190075,gold_pro,0.145
MLM190075,gold_special,0.1
MLM189499,gold_pro,0.145
MLM189499,gold_special,0.1
MLM438151,gold_pro,0.195
MLM438151,gold_special,0.15
MLM189644,gold_pro,0.195
MLM189644,gold_special,0.15
MLM179740,gold_pro,0.175
MLM179740,gold_special,0.13
MLM457196,gold_pro,0.165
MLM457196,gold_special,0.12
MLM438387,gold_pro,0.195
MLM438387,gold_special,0.15
MLM182236,gold_pro,0.145
MLM182236,gold_special,0.1
MLM429721,gold_pro,0.195
MLM429721,gold_special,0.15
MLM429707,gold_pro,0.185
MLM429707,gold_special,0.14
MLM44503,gold_pro,0.145
MLM44503,gold_special,0.1
MLM191708,gold_pro,0.195
MLM191708,gold_special,0.15
MLM418471,gold_pro,0.165
MLM418471,gold_special,0.12
MLM455505,gold_pro,0.155
MLM455505,gold_special,0.11
MLM438158,gold_pro,0.175
MLM438158,gold_special,0.13
MLM180962,gold_pro,0.185
MLM180962,gold_special,0.14
MLM454113,gold_pro,0.185
MLM454113,gold_special,0.14
MLM429153,gold_pro,0.195
MLM429153,gold_special,0.15
MLM4616,gold_pro,0.195
MLM4616,gold_special,0.15
MLM432736,gold_pro,0.195
MLM432736,gold_special,0.15
MLM456825,gold_pro,0.175
MLM456825,gold_special,0.13
MLM438187,gold_pro,0.195
MLM438187,gold_special,0.15
MLM187681,gold_pro,0.175
MLM187681,gold_special,0.13
MLM120069,gold_pro,0.145
MLM120069,gold_special,0.1
MLM429197,gold_pro,0.195
MLM429197,gold_special,0.15
MLM437314,gold_pro,0.195
MLM437314,gold_special,0.15
MLM454741,gold_pro,0.195
MLM454741,gold_special,0.15
MLM437544,gold_pro,0.195
MLM437544,gold_special,0.15
MLM418399,gold_pro,0.195
MLM418399,gold_special,0.15
MLM432645,gold_pro,0.195
MLM432645,gold_special,0.15
MLM437276,gold_pro,0.195
MLM437276,gold_special,0.15
MLM437935,gold_pro,0.175
MLM437935,gold_special,0.13
MLM189049,gold_pro,0.185
MLM189049,gold_special,0.14
MLM432631,gold_pro,0.195
MLM432631,gold_special,0.15
MLM438452,gold_pro,0.195
MLM438452,gold_special,0.15
MLM447991,gold_pro,0.195
MLM447991,gold_special,0.15
MLM126081,gold_pro,0.145
MLM126081,gold_special,0.1
MLM123280,gold_pro,0.195
MLM123280,gold_special,0.15
MLM456701,gold_pro,0.175
MLM456701,gold_special,0.13
MLM456030,gold_pro,0.185
MLM456030,gold_special,0.14
MLM187698,gold_pro,0.195
MLM187698,gold_special,0.15
MLM418910,gold_pro,0.195
MLM418910,gold_special,0.15
MLM4859,gold_pro,0.165
MLM4859,gold_special,0.12
MLM194745,gold_pro,0.185
MLM194745,gold_special,0.14
MLM432175,gold_pro,0.195
MLM432175,gold_special,0.15
MLM172331,gold_pro,0.185
MLM172331,gold_special,0.14
MLM191370,gold_pro,0.195
MLM191370,gold_special,0.15
MLM421315,gold_pro,0.195
MLM421315,gold_special,0.15
MLM438098,gold_pro,0.195
MLM438098,gold_special,0.15
MLM46243,gold_pro,0.195
MLM46243,gold_special,0.15
MLM190890,gold_pro,0.195
MLM190890,gold_special,0.15
MLM47751,gold_pro,0.195
MLM47751,gold_special,0.15
MLM187793,gold_pro,0.195
MLM187793,gold_special,0.15
MLM179229,gold_pro,0.195
MLM179229,gold_special,0.15
MLM440358,gold_pro,0.165
MLM440358,gold_special,0.12
MLM187636,gold_pro,0.165
MLM187636,gold_special,0.12
MLM438899,gold_pro,0.195
MLM438899,gold_special,0.15
MLM417970,gold_pro,0.195
MLM417970,gold_special,0.15
MLM190074,gold_pro,0.145
MLM190074,gold_special,0.1
MLM433224,gold_pro,0.195
MLM433224,gold_special,0.15
MLM431265,gold_pro,0.145
MLM431265,gold_special,0.1
MLM455614,gold_pro,0.165
MLM455614,gold_special,0.12
MLM191271,gold_pro,0.165
MLM191271,gold_special,0.12
MLM164657,gold_pro,0.175
MLM164657,gold_special,0.13
MLM194380,gold_pro,0.165
MLM194380,gold_special,0.12
MLM189592,gold_pro,0.175
MLM189592,gold_special,0.13
MLM31513,gold_pro,0.195
MLM31513,gold_special,0.15
MLM430572,gold_pro,0.175
MLM430572,gold_special,0.13
MLM438082,gold_pro,0.195
MLM438082,gold_special,0.15
MLM179910,gold_pro,0.175
MLM179910,gold_special,0.13
MLM159234,gold_pro,0.175
MLM159234,gold_special,0.13
MLM430390,gold_pro,0.195
MLM430390,gold_special,0.15
MLM418421,gold_pro,0.165
MLM418421,gold_special,0.12
MLM178497,gold_pro,0.175
MLM178497,gold_special,0.13
MLM189747,gold_pro,0.185
MLM189747,gold_special,0.14
MLM432593,gold_pro,0.195
MLM432593,gold_special,0.15
MLM432724,gold_pro,0.175
MLM432724,gold_special,0.13
MLM189306,gold_pro,0.195
MLM189306,gold_special,0.15
MLM432924,gold_pro,0.145
MLM432924,gold_special,0.1
MLM435356,gold_pro,0.195
MLM435356,gold_special,0.15
MLM432846,gold_pro,0.195
MLM432846,gold_special,0.15
MLM430389,gold_pro,0.195
MLM430389,gold_special,0.15
MLM190914,gold_pro,0.185
MLM190914,gold_special,0.14
MLM432128,gold_pro,0.145
MLM432128,gold_special,0.1
MLM22575,gold_pro,0.175
MLM22575,gold_special,0.13
MLM116385,gold_pro,0.195
MLM116385,gold_special,0.15
MLM164791,gold_pro,0.175
MLM164791,gold_special,0.13
MLM179202,gold_pro,0.185
MLM179202,gold_special,0.14
MLM455858,gold_pro,0.195
MLM455858,gold_special,0.15
MLM431568,gold_pro,0.195
MLM431568,gold_special,0.15
MLM417919,gold_pro,0.195
MLM417919,gold_special,0.15
